Address,City,State,Zip_code,LAT,LON
1009 Steve Bowne Drive,Mendota,IL,61342,41.55602756,-89.07063396
14559 S. Pulaski Road,Midlothian,IL,60445,41.62762283,-87.71766219
895 West Fourth Street,Milan,IL,61264,41.44389986,-90.5721096
4430 16th Street,Moline,IL,61265,41.46868449,-90.50702031
5737 W. Monee Manhattan Road,Monee,IL,60449,41.42691082,-87.75152928
1701 Douglas Road,Montgomery,IL,60538,41.72317837,-88.31968168
1806 N. Division St,Morris,IL,60450,41.37794605,-88.42217771
927 West Jackson,Morton,IL,61550,40.62011327,-89.46631467
1470 S Elmhurst Rd,Mount Prospect,IL,60056,42.03981236,-87.94084988
#1 Times Square Mall,Mount Vernon,IL,62864,38.31424674,-88.93896243
515 Walnut,Murphysboro,IL,62966,37.76424582,-89.33042413
3028 Reflection Drive,Naperville,IL,60564,41.70890091,-88.20597724
340 Maple Street,New Lenox,IL,60451,41.51606435,-87.97522839
2200 Green Bay Road,North Chicago,IL,60064,42.31916627,-87.86650921
1717 West Highway 50,O Fallon,IL,62269,38.59256123,-89.9593752
5301 West 159th Street,Oak Forest,IL,60452,41.60296705,-87.74924189
10428 South Cicero,Oak Lawn,IL,60453,41.70277371,-87.74031661
316 Madison Street,Oak Park,IL,60302,41.8800405,-87.78370011
101 S. Lewis Avenue,Oglesby,IL,61348,41.29478693,-89.07806698
9441 W. 159th Street,Orland Park,IL,60467,41.60128578,-87.84939345
2751 Columbus Street,Ottawa,IL,61350,41.37110806,-88.83618256
3485 East Court Street,Pekin,IL,61554,40.5435534,-89.59827566
2231 West Glen,Peoria,IL,61614,40.74729337,-89.62832628
603 North Western Avenue,Peoria,IL,61604,40.6948638,-89.62297502
8905 N. Allen Road,Peoria,IL,61615,40.79461897,-89.6312111
2221 Route 59,Plainfield,IL,60586,41.56179506,-88.20139202
3300 Broadway Street,Quincy,IL,62301,39.93514336,-91.36245009
1408 West Main Street,Robinson,IL,62454,39.00572705,-87.7556787
2943 18th Avenue,Rock Island,IL,61201,41.49341541,-90.55803061
1502 Kilburne,Rockford,IL,61101,42.28891983,-89.10341282
3035 South 11th Street,Rockford,IL,61109,42.22936808,-89.07234225
442 N. Weber Road,Romeoville,IL,60446,41.64160815,-88.12471623
440 West Rollins Road,Round Lake,IL,60073,42.37905015,-88.09252058
101 Baldridge Lane,Salem,IL,62881,38.62382016,-88.98254691
130 Duvick Road,Sandwich,IL,60548,41.64680178,-88.59973883
1321 N. Dunlap Avenue,Savoy,IL,61874,40.07048895,-88.24989355
1160 South Roselle Rd,Schaumburg,IL,60193,42.00684934,-88.0802021
1111 North 9th Street,Springfield,IL,62702,39.81450741,-89.64336935
1850 West Jefferson,Springfield,IL,62702,39.80919793,-89.68600549
3150 South 6th Street,Springfield,IL,62703,39.7583383,-89.64618791
2516 East Lincolnway,Sterling,IL,61081,41.80223635,-89.66671742
1060 S Barrington Road,Streamwood,IL,60107,42.01135394,-88.14550788
1690 Dekalb Avenue,Sycamore,IL,60178,41.97371078,-88.71700358
510 North Webster Street,Taylorville,IL,62568,39.55385231,-89.29735306
410 University Avenue,Urbana,IL,61801,40.11655852,-88.21199652
2737 Veterans Avenue,Vandalia,IL,62471,38.96920726,-89.12843152
700 N. Milwaukee Ave,Vernon Hills,IL,60061,42.23806438,-87.94437586
1106 Peoria Street,Washington,IL,61571,40.70287398,-89.42261785
918 N Market St,Waterloo,IL,62298,38.35751516,-90.15487093
501 West Liberty,Wauconda,IL,60084,42.25752882,-88.15142079
1400 N Lewis Ave,Waukegan,IL,60085,42.37980679,-87.8555895
335 Neltnor Blvd,West Chicago,IL,60185,41.88095186,-88.19447125
11158 West 31st Street,Westchester,IL,60154,41.83368557,-87.89980481
9950 W. Roosevelt Road,Westchester,IL,60154,41.86363172,-87.87209691
150 E. Dundee Road,Wheeling,IL,60090,42.13969033,-87.91289927
221 W. Veterans Parkway,Yorkville,IL,60560,41.65826345,-88.4477908
2359 Sheridan Road,Zion,IL,60099,42.45246648,-87.82539279
6620 South Scatterfield Road,Anderson,IN,46013,40.04834497,-85.65233834
618 North Wayne Street,Angola,IN,46703,41.64134922,-84.99936041
1101 West 7th Street,Auburn,IN,46706,41.36655921,-85.07536224
7518 East US Highway 36,Avon,IN,46123,39.76344185,-86.39041845
912 State Road 229,Batesville,IN,47006,39.30673326,-85.21655731
1425 James Avenue,Bedford,IN,47421,38.8625183,-86.5193832
2901 East Third Street,Bloomington,IN,47401,39.16461625,-86.49483
3700 West 3rd Street,Bloomington,IN,47404,39.16468972,-86.58022152
640 North Main Street,Bluffton,IN,46714,40.7471022,-85.16970844
895 N. Green Street,Brownsburg,IN,46112,39.85594135,-86.39261709
10575 N. Michigan Road,Carmel,IN,46032,39.93956944,-86.23603796
1331 S Range Line Rd,Carmel,IN,46032,39.95958665,-86.12672189
1117 Eastern Boulevard,Clarksville,IN,47129,38.30502065,-85.76655918
323 West Plaza Drive,Columbia City,IN,46725,41.17026315,-85.49254195
2760 Brentwood Drive,Columbus,IN,47203,39.22741546,-85.89551601
1790 Highway 135 Northwest,Corydon,IN,47112,38.2271176,-86.13268851
309 North Washington Street,Crawfordsville,IN,47933,40.04479255,-86.90152496
1120 North Main Street,Crown Point,IN,46307,41.42889332,-87.364335
419 North Halleck Street,Demotte,IN,46310,41.20603638,-87.19875726
1900 Cassopolis Street,Elkhart,IN,46514,41.71002343,-85.97200067
2709 South Main Street,Elkhart,IN,46517,41.65908077,-85.94761004
900 South Green River Road,Evansville,IN,47715,37.96394158,-87.49253522
14046 Mundy Drive,Fishers,IN,46038,39.99223756,-86.00277103
3816 East State Boulevard,Fort Wayne,IN,46805,41.09750393,-85.09140347
4515 Maplecrest Road,Fort Wayne,IN,46835,41.12137104,-85.06179043
4901 South Calhoun,Fort Wayne,IN,46807,41.0387763,-85.13564066
595 E. Dupont Road,Fort Wayne,IN,46825,41.17831822,-85.13393528
6046 Covington Road,Fort Wayne,IN,46804,41.05983048,-85.21888034
2401 N. Morton Street,Franklin,IN,46131,39.50716162,-86.06913566
900 Broadway,Gary,IN,46402,41.5945435,-87.33718155
921 W. Pike Street,Goshen,IN,46526,41.58906711,-85.84778571
46 Putnam Plaza,Greencastle,IN,46135,39.64693,-86.83071
1604 North State Street,Greenfield,IN,46140,39.80683086,-85.76994849
1906 North Lincoln Road,Greensburg,IN,47240,39.35445442,-85.47972541
1293 North State Road 135,Greenwood,IN,46142,39.63461672,-86.15824066
1579 North Cline Avenue,Griffith,IN,46319,41.55137085,-87.43170186
2733 169th Street,Hammond,IN,46323,41.58837589,-87.46240056
4120 S. Calumet Avenue,Hammond,IN,46320,41.63895089,-87.50885262
3220 East 80th Ave,Hobart,IN,46342,41.47210821,-87.29699934
7770 E. Ridge Road,Hobart,IN,46342,41.55082301,-87.24475718
2840 North Jefferson Street,Huntington,IN,46750,40.89935655,-85.5118105
10815 Pendleton Pike,Indianapolis,IN,46236,39.86001356,-85.97738114
1812 N Arlington Ave,Indianapolis,IN,46218,39.79224616,-86.06443895
2401 N Meridian St,Indianapolis,IN,46208,39.80124254,-86.15670659
2515 E 38th St,Indianapolis,IN,46218,39.82525955,-86.11946877
3704 W. Washington St,Indianapolis,IN,46241,39.76104248,-86.22357396
4035 S. Emerson,Indianapolis,IN,46203,39.70749731,-86.08243321
4528 W 38th St,Indianapolis,IN,46254,39.82414563,-86.23644382
4789 Kentucky Ave,Indianapolis,IN,46221,39.69854525,-86.2650872
5662 Georgetown Road,Indianapolis,IN,46254,39.85486726,-86.24025886
6154 N. Keystone Avenue,Indianapolis,IN,46220,39.86674826,-86.12236435
6440 E 82nd St,Indianapolis,IN,46250,39.90544709,-86.0555711
7155 Pendleton Pike,Indianapolis,IN,46226,39.82858036,-86.04301072
7215 N Michigan Road,Indianapolis,IN,46268,39.88582342,-86.21019533
8820 E 21st St,Indianapolis,IN,46219,39.79671494,-86.01246793
903 E. Hanna Ave,Indianapolis,IN,46227,39.70811672,-86.14491407
9899 East Washington St,Indianapolis,IN,46229,39.77460192,-85.99291166
1426 East Tenth Street,Jeffersonville,IN,47130,38.28844961,-85.72908747
5501 Highway 62,Jeffersonville,IN,47130,38.35772335,-85.70186291
451 West North Street,Kendallville,IN,46755,41.4522307,-85.27382498
1523 South Reed Rd,Kokomo,IN,46902,40.46956017,-86.10809872
810 N. Washington Street,Kokomo,IN,46901,40.4930072,-86.13364595
213 Pine Lake Avenue,La Porte,IN,46350,41.61668311,-86.73264072
3561 Promenade Parkway,Lafayette,IN,47909,40.3662236,-86.86086157
3809 State Road 26 East,Lafayette,IN,47905,40.41751078,-86.83646696
30 Eads Parkway,Lawrenceburg,IN,47025,39.09689976,-84.85440519
3411 East Market Street,Logansport,IN,46947,40.75719844,-86.32218697
1692 East Commercial,Lowell,IN,46356,41.28985427,-87.40146813
401 Clifty Drive,Madison,IN,47250,38.77487683,-85.39432373
1301 W. 16th Street,Marion,IN,46953,40.54555849,-85.67463481
2235 Burton Lane,Martinsville,IN,46151,39.40419902,-86.43709289
5700 Broadway,Merrillville,IN,46410,41.51435034,-87.33622894
4359 South Franklin Boulevard,Michigan City,IN,46360,41.67404244,-86.89415702
2612 Lincoln Way West,Mishawaka,IN,46544,41.65782025,-86.21217569
315 Bittersweet Road,Mishawaka,IN,46544,41.66542064,-86.10940007
3827 State Highway 37,Mitchell,IN,47446,38.73356576,-86.49197537
2324 S Madison St,Muncie,IN,47302,40.1736433,-85.3815781
601 S. Tillotson Avenue,Muncie,IN,47304,40.18918761,-85.41923906
801 W McGalliard Rd,Muncie,IN,47303,40.21887386,-85.39542482
428 Ridge Road,Munster,IN,46321,41.56241004,-87.5178453
2124 State Street,New Albany,IN,47150,38.30396236,-85.83843538
4301 Charlestown Road,New Albany,IN,47150,38.34993487,-85.79601054
1595 South Memorial Drive,New Castle,IN,47362,39.917204,-85.3834485
1322 East U.S. 30,New Haven,IN,46774,41.06689096,-85.00990788
400 Sheridan Rd,Noblesville,IN,46060,40.0487076,-86.02526277
1850 North State Street,North Vernon,IN,47265,39.01390054,-85.63876534
925 N. Gospel Street,Paoli,IN,47454,38.5675974,-86.46446229
2493 East Main Street,Plainfield,IN,46168,39.71549761,-86.36264758
1401 North Michigan Street,Plymouth,IN,46563,41.35156479,-86.31064249
6140 Central Avenue,Portage,IN,46368,41.57599551,-87.17626935
4280 West U.S. 24,Remington,IN,47977,40.76587943,-87.12796067
8737 West State Road 114,Rensselaer,IN,47978,40.94072298,-87.2136801
1428 National Road West,Richmond,IN,47374,39.82538856,-84.92261294
4575 National Rd East,Richmond,IN,47374,39.83105021,-84.83911743
2080 Main Street,Rochester,IN,46975,41.05289883,-86.21933211
402 South Main Street,Salem,IN,47167,38.60171831,-86.10059996
985 West Lincoln Highway,Schererville,IN,46375,41.49062775,-87.47466557
1280 W. Allen Street,Scottsburg,IN,47170,38.68349297,-85.78612957
7604 Highway 60,Sellersburg,IN,47172,38.37135836,-85.75799284
1127 East Tipton,Seymour,IN,47274,38.95818485,-85.87279313
350 East Broadway,Shelbyville,IN,46176,39.52301377,-85.76831713
3924 N. Portage Road,South Bend,IN,46628,41.72832597,-86.28963385
4207 S. Michigan Street,South Bend,IN,46614,41.63223257,-86.25083984
5011 Western Ave,South Bend,IN,46619,41.67212553,-86.31789862
5890 Crawfordsville Rd,Speedway,IN,46224,39.79692782,-86.26193961
2000 Lafayette Ave,Terre Haute,IN,47805,39.50672747,-87.38706291
4400 US 41 South,Terre Haute,IN,47802,39.41412731,-87.41509679
2402 N. Calumet St,Valparaiso,IN,46383,41.49008507,-87.04801711
2701 Hart Street,Vincennes,IN,47591,38.65880778,-87.50678586
899 Cass Street,Wabash,IN,46992,40.80997329,-85.83295159
414 North Detroit,Warsaw,IN,46580,41.24242264,-85.85255293
1447 E. National Highway,Washington,IN,47501,38.6528374,-87.15916338
609 Sagamore Parkway West,West Lafayette,IN,47906,40.45319261,-86.91726773
323 North Andover Road,Andover,KS,67002,37.69131102,-97.13535709
14 North 130th,Bonner Springs,KS,66012,39.09800295,-94.8832295
215 W 11th Street,Coffeyville,KS,67337,37.03292842,-95.61870891
1260 North Nelson Drive,Derby,KS,67037,37.55840567,-97.27472399
1210 West Wyatt Earp Boulevard,Dodge City,KS,67801,37.75358505,-100.0300755
2003 West Central,El Dorado,KS,67042,37.81726568,-96.87602717
2613 Candlewood Drive,Emporia,KS,66801,38.42411905,-96.2146929
2208 East Kansas Avenue,Garden City,KS,67846,37.97711436,-100.8445898
651 East Main Street,Gardner,KS,66030,38.81090422,-94.91351892
2917 West Tenth,Great Bend,KS,67530,38.36170328,-98.7790954
703 East Fourth Avenue,Hutchinson,KS,67501,38.05745118,-97.91711983
504 W. 6th Street,Junction City,KS,66441,39.02831707,-96.8377646
4401 Shawnee Drive,Kansas City,KS,66106,39.05278145,-94.68070096
635 S 7th St,Kansas City,KS,66105,39.08669473,-94.6257739
7517 State Ave,Kansas City,KS,66112,39.1164137,-94.75396923
658 W. 23rd Street,Lawrence,KS,66046,38.94287868,-95.24606981
9564 Quivira Rd,Lenexa,KS,66215,38.95499972,-94.72377126
234 West Pancake Boulevard,Liberal,KS,67901,37.03233752,-100.9296205
901 N. Third Street,Manhattan,KS,66502,39.18814499,-96.56003878
1500 East Second Street,Newton,KS,67114,38.04335745,-97.31991245
619 East Santa Fe,Olathe,KS,66061,38.88353756,-94.80652697
7100 W. 119th Street,Overland Park,KS,66213,38.91303069,-94.67103657
201 South Angela Street,Paola,KS,66071,38.57214433,-94.85965783
6085 Aircap Drive,Park City,KS,67219,37.79399538,-97.32932846
921 S. Broadway,Pittsburg,KS,66762,37.39950871,-94.70484921
430 South Broadway,Salina,KS,67401,38.8329239,-97.62509481
11560 W. 63rd St,Shawnee,KS,66203,39.01492448,-94.72089221
1812 NW Topeka Boulevard,Topeka,KS,66608,39.08135597,-95.66682691
3211 Topeka Avenue,Topeka,KS,66611,39.01019598,-95.68775924
3920 SW 21st Street,Topeka,KS,66604,39.02956396,-95.72579613
1251 South Woodlawn,Wichita,KS,67218,37.66522974,-97.26222612
2347 Seneca Street,Wichita,KS,67213,37.65237935,-97.35282195
441 South West,Wichita,KS,67213,37.67739466,-97.38950443
"611 East 47th Street, South",Wichita,KS,67216,37.60780559,-97.32954953
6131 E. 21st Street N,Wichita,KS,67208,37.72294057,-97.26499758
7227 W. 21st Street North,Wichita,KS,67205,37.72308065,-97.42725598
7711 Alexandria Pike,Alexandria,KY,41001,38.97555378,-84.39260577
160 Russell Rd,Ashland,KY,41102,38.49661364,-82.67335039
2830 Winchester Avenue,Ashland,KY,41101,38.47044797,-82.62421988
9309 U.S. Highway 60,Ashland,KY,41102,38.40839079,-82.71496163
1484 U.S. Highway 25E,Barbourville,KY,40906,36.85272481,-83.86307493
99 West John Rowan Boulevard,Bardstown,KY,40004,37.82621013,-85.46400387
1306 N. Main Street,Beaver Dam,KY,42320,37.41927599,-86.87995217
1201 US 31W Byp,Bowling Green,KY,42101,36.98342064,-86.44003005
2626 Scottsville Road,Bowling Green,KY,42104,36.94982029,-86.42444266
1200 Bypass Road,Brandenburg,KY,40108,37.98277014,-86.17464732
57 Hospitality Lane,Cadiz,KY,42211,36.87931236,-87.73634452
399 Campbellsville Bypass,Campbellsville,KY,42718,37.34266373,-85.36409727
3165 U.S. Highway 227,Carrollton,KY,41008,38.65018338,-85.12486931
812 Mammoth Cave Street,Cave City,KY,42127,37.13679108,-85.97413376
"688 Highway 25, West",Corbin,KY,40701,36.96000097,-84.09355362
"905 U.S. Highway 27, South",Cynthiana,KY,41031,38.37930431,-84.30957865
100 May Blvd,Danville,KY,40422,37.61610976,-84.77769581
71 Broadway Street,Dry Ridge,KY,41035,38.68206837,-84.59920552
105 Buffalo Creek Drive,Elizabethtown,KY,42701,37.71362984,-85.83271947
435 West Dixie Highway,Elizabethtown,KY,42701,37.70050631,-85.86713476
3040 Dixie Highway,Erlanger,KY,41018,39.02217053,-84.58639088
5975 Centennial Circle,Florence,KY,41042,39.01513675,-84.67421679
8055 U.S. 42,Florence,KY,41042,38.98335,-84.64403
3001 Bastogne Avenue,Fort Campbell,KY,42223,36.64779122,-87.45275415
"1229 U. S. Highway 127, S",Frankfort,KY,40601,38.17087571,-84.89905112
1411 Versailles Road,Frankfort,KY,40601,38.18092881,-84.81607813
710 North Main Street,Franklin,KY,42134,36.73194469,-86.57823857
1445 Cherry Blossom Way,Georgetown,KY,40324,38.22239601,-84.54095219
120 South L. Roger Wells Blvd,Glasgow,KY,42141,36.99731469,-85.92979446
344 C. W. Stevens Boulevard,Grayson,KY,41143,38.34730353,-82.9390498
101 Tway Hollow Road,Harlan,KY,40831,36.82110704,-83.31901892
609 College St,Harrodsburg,KY,40330,37.75346319,-84.84612971
2025 North Main Street,Hazard,KY,41701,37.26527444,-83.19113911
"2236 Highway 41, North",Henderson,KY,42420,37.86989486,-87.57060504
3000 Ft. Campbell Boulevard,Hopkinsville,KY,42240,36.83767516,-87.47814921
2018 Main Street,Inez,KY,41224,37.8686901,-82.54512323
382 Highway 15 North,Jackson,KY,41339,37.55793758,-83.38824979
10224 Taylorsville Rd,Jeffersontown,KY,40299,38.19537725,-85.5667424
101 Crystal Drive,La Grange,KY,40031,38.40131397,-85.37646905
780 W. Main Street,Lebanon,KY,40033,37.55950628,-85.2720274
626 South Main Street,Leitchfield,KY,42754,37.47028128,-86.2939264
1494 Boardwalk,Lexington,KY,40511,38.07193674,-84.48280603
1907 Plaudit Dr,Lexington,KY,40509,38.01870731,-84.41574511
2401 Nicholasville Road,Lexington,KY,40503,38.00317532,-84.51965702
3030 Richmond Road,Lexington,KY,40509,38.00461371,-84.45081758
4141 Tates Creek Centre Drive,Lexington,KY,40517,37.96905989,-84.50030015
411 Highway 80,London,KY,40741,37.14510947,-84.10878631
2864 State Highway 2565,Louisa,KY,41230,38.10521983,-82.61209001
12420 Lagrange Road,Louisville,KY,40245,38.29112661,-85.51081899
1801 Blankenbaker Parkway,Louisville,KY,40299,38.21616215,-85.53872242
1835 Old Preston Highway,Louisville,KY,40229,38.08191526,-85.66775405
1911 W Broadway St,Louisville,KY,40203,38.24915575,-85.78360083
2513 Preston Highway,Louisville,KY,40217,38.21243843,-85.74101643
2945 Breckenridge Lane,Louisville,KY,40220,38.22096193,-85.63137193
3280 Taylor Blvd,Louisville,KY,40215,38.20278263,-85.78083255
3400 Bardstown Rd,Louisville,KY,40218,38.20601854,-85.66718216
4441 Cane Run Road,Louisville,KY,40216,38.19602389,-85.84151084
4812 Outer Loop,Louisville,KY,40219,38.1377602,-85.67233497
4910 US Highway 42,Louisville,KY,40222,38.28204365,-85.63388805
5012 S 3rd St,Louisville,KY,40214,38.17416081,-85.7676091
5462 New Cut Rd,Louisville,KY,40214,38.14658782,-85.77558432
600 Terminal Drive,Louisville,KY,40209,38.18600345,-85.74554993
6600 Bardstown Rd,Louisville,KY,40291,38.15196133,-85.58838046
9487 Westport Rd,Louisville,KY,40241,38.28620932,-85.57618472
One Arena Plaza,Louisville,KY,40202,38.25826816,-85.7529615
One Arena Plaza,Louisville,KY,40202,38.25852619,-85.75400979
One Arena Plaza,Louisville,KY,40203,38.25636908,-85.75385829
197 Madison Square Drive,Madisonville,KY,42431,37.32212979,-87.47890614
1115 Paris Road,Mayfield,KY,42066,36.72366981,-88.62790037
1217 East Cumberland Avenue,Middlesboro,KY,40965,36.60809691,-83.7024243
200 Stone Street,Morehead,KY,40351,38.17579724,-83.43523169
109 Ragland Avenue,Mount Sterling,KY,40353,38.07656059,-83.94803061
"1230 Richmond Street, N",Mount Vernon,KY,40456,37.37047366,-84.33517611
163 Oakbrooke Circle,Mount Washington,KY,40047,38.05245527,-85.53826068
1315 Monmouth Street,Newport,KY,41071,39.08446139,-84.48297861
900 North Main Street,Nicholasville,KY,40356,37.89416215,-84.56625053
3212 Highway 54,Owensboro,KY,42303,37.7539814,-87.06124894
2725 Jackson Street,Paducah,KY,42003,37.06849838,-88.62714254
2800 Lone Oak Road,Paducah,KY,42003,37.04051848,-88.66018875
2921 Irvin Cobb Drive,Paducah,KY,42003,37.05617286,-88.57378248
615 North Mayo Trail,Paintsville,KY,41240,37.82588753,-82.82281792
304 Letton Drive,Paris,KY,40361,38.19647088,-84.27491495
110 South Mayo Trail,Pikeville,KY,41501,37.47219962,-82.5274196
117 Pine Street,Pineville,KY,40977,36.76235334,-83.69450647
6908 Dixie Hwy,Pleasure Ridge Park,KY,40258,38.14913043,-85.83755551
618 North Lake Drive,Prestonsburg,KY,41653,37.67453906,-82.77762947
301 Marion Road,Princeton,KY,42445,37.11951029,-87.8957319
262 N. Dixie Boulevard,Radcliff,KY,40160,37.84177811,-85.93988528
851 Eastern By-Pass,Richmond,KY,40475,37.73157198,-84.28224886
683 N. Main Street,Russellville,KY,42276,36.85136654,-86.8935353
195 Boone Station Road,Shelbyville,KY,40065,38.21432229,-85.20446438
427 Highway 44 East,Shepherdsville,KY,40165,37.99004729,-85.71023402
704 S. U.S. Hwy. 27,Somerset,KY,42501,37.08389173,-84.61672155
151 Appalachian Plaza,South Williamson,KY,41503,37.66762743,-82.27663912
5067 Sandman Dr,Taylor Mill,KY,41015,39.01727891,-84.5081047
10103 Dixie Hwy,Valley Station,KY,40272,38.10866166,-85.86597778
524 Marsailles Drive,Versailles,KY,40383,38.05005656,-84.70958883
1280 North Highway 27,Whitley City,KY,42653,36.74100231,-84.47227066
"75 Highway 92, W",Williamsburg,KY,40769,36.72617263,-84.16337636
1 Carol Road,Winchester,KY,40391,38.00710785,-84.20927462
101 W. Summers Drive,Abbeville,LA,70510,29.98461986,-92.14351257
3910 North Boulevard,Alexandria,LA,71301,31.26959419,-92.45746999
122 Lobdell Avenue,Baton Rouge,LA,70806,30.45186166,-91.11142471
3709 Hollywood Street,Baton Rouge,LA,70805,30.49991854,-91.15289189
6895 Airline Highway,Baton Rouge,LA,70805,30.48868499,-91.12128422
9690 Perkins Road,Baton Rouge,LA,70810,30.37950399,-91.09884074
637 Benton Road,Bossier City,LA,71111,32.52477291,-93.71726458
8400 W. Judge Perez Dr,Chalmette,LA,70043,29.95207193,-89.97611091
